2023-10-21,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-22,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-23,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-24,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-25,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-26,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-27,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-28,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-29,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-30,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-10-31,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-01,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-02,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-03,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-04,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-05,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-06,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-07,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-08,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-09,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
2023-11-10,,PNY VCNRTX2000ADA-PB RTX 2000 Ada Generation 16 GB Video Card (VCNRTX2000ADA-PB) - PCPartPicker
